itemId,sourceMcId,sourceMcTitle,description,targetDetectedMcIds,targetSplitMcIds,shouldSplit,caseType,split
3757,106,Поклейка обоев,Поклейка обоев с подготовкой поверхности. Также предлагаем услуги по укладке напольных покрытий в рамках комплексного ремонта. Опыт более 5 лет.,"[106, 109]",[],False,multi_service_no_split,test
3758,110,Гипсокартон,"Монтаж перегородок из гипсокартона. Возможна отдельная установка ниш под телевизор или полок, а также шпаклевка и покраска готовых конструкций. Работаем по договору.","[107, 110]",[107],True,multi_service_split,train
3759,110,Гипсокартон,Обшивка стен гипсокартоном с последующей шпаклевкой и покраской. Выполняем отдельно монтаж коробов для труб или электропроводки. Звоните для консультации.,"[103, 107, 110]","[103, 107]",True,multi_service_split,val
3760,110,Гипсокартон,Изготовление многоуровневых потолков из гипсокартона. Возможна отдельная установка подсветки или покраска поверхностей. Гарантия на все виды работ.,"[103, 107, 110]","[103, 107]",True,multi_service_split,train
3761,110,Гипсокартон,"Монтаж гипсокартонных конструкций любой сложности. Отдельно выполняем шпаклевку и грунтовку стен, а также установку арок и дверных проемов. Быстро и качественно.","[107, 110]",[107],True,multi_service_split,test
3762,109,Напольные покрытия,"Профессиональная укладка ламината и паркетной доски. По желанию заказчика отдельно выполняем штукатурные работы. Работаем быстро и качественно, возможен выезд на замер.","[108, 109]",[108],True,multi_service_split,train
3763,109,Напольные покрытия,"Укладка ковролина и линолеума в квартирах и офисах. При необходимости можем отдельно выполнить монтаж гипсокартонных перегородок. Цены договорные, гарантия на работы.","[109, 110]",[110],True,multi_service_split,val
3764,109,Напольные покрытия,"Настил полов из массива дерева. По отдельному согласованию выполняем электромонтажные работы. Опыт более 5 лет, работаем по всей Москве и области.","[103, 109]",[103],True,multi_service_split,test
3765,109,Напольные покрытия,Укладка виниловой плитки и пробкового покрытия. При заказе укладки пола отдельно можем выполнить поклейку обоев. Звоните или пишите в любое время.,"[106, 109]",[106],True,multi_service_split,train
3766,107,Малярные работы,покраска стен и потолков частник недорого лс,[107],[],False,noisy_short,train
3767,107,Малярные работы,шпаклевка + покраска + укладка ламината звоните мастер,"[107, 109]",[109],True,noisy_short,val
3768,107,Малярные работы,покраска окон и дверей + демонтаж обоев бригада,"[107, 111]",[111],True,noisy_short,train
3769,107,Малярные работы,грунтовка стен частник быстро лс,[107],[],False,noisy_short,test
3770,107,Малярные работы,"покраска стен и потолков, шпаклевка, можем и обои поклеить если надо частный мастер","[106, 107]",[106],True,noisy_short,train
3771,110,Гипсокартон,"Выполню монтаж гипсокартонных конструкций любой сложности. Включая шпаклевку, покраску и установку освещения. Работаю по всей Москве и области. Гарантия качества.","[107, 110]",[],False,multi_service_no_split,train
3772,110,Гипсокартон,Обшивка стен и потолков гипсокартоном под ключ. Возможна установка перегородок и арок. Подготовка поверхности под покраску или обои. Быстро и аккуратно.,"[106, 107, 110]",[],False,multi_service_no_split,val
3773,110,Гипсокартон,"Предлагаю услуги по работе с гипсокартоном:
- монтаж перегородок и коробов
- установка потолков из гипсокартона
- шпаклевка и покраска поверхностей (можно отдельно)
- укладка плитки на готовые конструкции
Опыт работы 8 лет, выезд на замер бесплатно.","[105, 107, 110]","[105, 107]",True,bullets_mixed,train
3774,110,Гипсокартон,"Выполняю:
- монтаж гипсокартонных конструкций любой сложности
- звукоизоляция стен и потолков
- подготовка поверхностей под покраску или обои
- установка встроенных ниш и полок
Работаю аккуратно, без предоплаты.","[106, 107, 110]",[],False,bullets_mixed,val
3775,110,Гипсокартон,"Услуги по гипсокартону:
- монтаж перегородок и фальш-стен
- устройство потолков с подсветкой (можно заказать отдельно)
- шпаклевка и грунтовка
- отделка под ключ (включая покраску и обои)
Гарантия на работы 2 года.","[101, 106, 107, 110]","[106, 107]",True,bullets_mixed,test
3776,110,Гипсокартон,"Работаю с гипсокартоном:
- монтаж коробов для труб и проводки
- выравнивание стен и потолков
- установка арок и декоративных элементов
- покраска готовых конструкций (возможен заказ отдельно)
Опыт более 12 лет, работаю по договору.","[107, 110]",[107],True,bullets_mixed,train
3777,104,Натяжные потолки,Установка натяжных потолков любых типов. По желанию клиента можем отдельно выполнить покраску стен или укладку плитки. Работаем с материалами заказчика или предоставляем свои. Звоните для консультации.,"[104, 105, 107]","[105, 107]",True,multi_service_split,train
3778,104,Натяжные потолки,Качественный монтаж натяжных потолков. При необходимости отдельно выполняем штукатурные работы или поклейку обоев. Возможна поэтапная оплата. Оставляйте заявку в чате.,"[104, 106, 108]","[106, 108]",True,multi_service_split,val
3779,104,Натяжные потолки,Профессиональная установка натяжных потолков. Также можем отдельно выполнить электромонтажные работы или укладку напольных покрытий. Гарантия на все виды работ. Пишите или звоните.,"[103, 104, 109]","[103, 109]",True,multi_service_split,train
3780,110,Гипсокартон,"Гипсокартонные работы, шпаклевка, покраска. Быстро и качественно. Звоните!","[107, 110]",[107],True,noisy_short,val
3781,110,Гипсокартон,Установка гипсокартона на потолок и стены. Возможна укладка плитки отдельно.,"[105, 110]",[105],True,noisy_short,test
3782,110,Гипсокартон,"Работа с гипсокартоном любой сложности. Швы, углы, потолки. Звоните сегодня!",[110],[],False,noisy_short,train
3783,110,Гипсокартон,"Монтаж гипсокартонных конструкций, перегородки, арки. Возможен мелкий ремонт под ключ. Звоните!","[101, 110]",[101],True,noisy_short,train
3784,110,Гипсокартон,"Гипсокартонные работы, выравнивание стен, потолков. Делаем быстро и качественно. Есть опыт с плиткой.","[105, 110]",[105],True,noisy_short,val
3785,106,Поклейка обоев,"Предлагаю услуги:
- поклейка обоев любых типов (виниловые, флизелиновые, бумажные)
- шпаклевка стен под обои
- монтаж розеток и выключателей отдельно
- укладка ламината по желанию заказчика
Работаю аккуратно, без предоплаты.","[103, 106, 107, 109]","[103, 107, 109]",True,bullets_mixed,train
3786,106,Поклейка обоев,"Выполняю:
- поклейка обоев в квартирах и домах
- замена смесителей и труб (можно отдельно)
- штукатурка стен под обои
- укладка плитки в ванной (по договоренности)
Гарантия на все виды работ.","[102, 105, 106, 108]","[102, 105, 108]",True,bullets_mixed,val
3787,106,Поклейка обоев,"Работаю с обоями:
- поклейка обоев под покраску
- установка натяжных потолков (можно отдельно)
- монтаж гипсокартонных конструкций
- электромонтажные работы (розетки, выключатели)
Цены договорные, выезд бесплатный.","[103, 104, 106, 110]","[103, 104, 110]",True,bullets_mixed,test
3788,106,Поклейка обоев,"Услуги:
- поклейка обоев в новостройках и вторичке
- демонтаж старых покрытий
- штукатурка и выравнивание стен
- укладка паркета (можно заказать отдельно)
Опыт работы 8 лет, работаю без посредников.","[106, 108, 109, 111]","[108, 109, 111]",True,bullets_mixed,train
3789,106,Поклейка обоев,"Предлагаю услуги:
- поклейка обоев любых типов (винил, флизелин, бумага)
- шпатлёвка стен под покраску (можно отдельно)
- монтаж розеток и выключателей (по желанию)
- укладка ламината или паркетной доски (оплачивается отдельно)
Работаю аккуратно, без предоплаты. Есть все необходимые инструменты.","[103, 106, 107, 109]","[103, 107, 109]",True,bullets_mixed,train
3790,107,Малярные работы,"Выполняю качественную покраску стен и потолков, а также штукатурные работы под покраску. Работаю с любыми поверхностями, включая гипсокартон. Гарантия на все виды работ.","[107, 108, 110]",[],False,multi_service_no_split,train
3791,107,Малярные работы,"Профессиональная покраска помещений, включая подготовку поверхностей и финишную отделку. Также выполняю укладку напольных покрытий в комплексе с малярными работами. Работаю быстро и аккуратно.","[107, 109]",[],False,multi_service_no_split,train
3792,107,Малярные работы,"Комплексный подход к отделке: покраска, поклейка обоев и штукатурка стен. Работаю с материалами заказчика или предоставлю свои по выгодным ценам. Опыт более 5 лет.","[106, 107, 108]",[],False,multi_service_no_split,val
3793,107,Малярные работы,"Покраска стен, потолков и оконных рам. Включаю подготовку поверхностей и нанесение защитных покрытий. Также выполняю мелкие сантехнические работы в рамках отделки.","[102, 107]",[],False,multi_service_no_split,test
3794,109,Напольные покрытия,"Профессиональная укладка ламината, паркета и линолеума. Выполняем также штукатурные работы и поклейку обоев. Работаем быстро и качественно, с гарантией.","[106, 107, 108, 109]",[],False,multi_service_no_split,train
3795,109,Напольные покрытия,"Укладка напольных покрытий всех типов: ламинат, плитка, ковролин. Дополнительно предлагаем услуги по монтажу гипсокартона и малярным работам. Опыт более 5 лет.","[107, 109, 110]",[],False,multi_service_no_split,train
3796,109,Напольные покрытия,"Качественная укладка полов: паркет, ламинат, виниловая плитка. Также выполняем штукатурные и шпаклевочные работы. Работаем по всей Москве и области.","[108, 109]",[],False,multi_service_no_split,test
3797,109,Напольные покрытия,"Укладка напольных покрытий под ключ. Включаем подготовку основания, монтаж плинтусов и порожков. Дополнительно можем выполнить поклейку обоев и малярные работы.","[106, 107, 109]",[],False,multi_service_no_split,val
3798,107,Малярные работы,"Предлагаю услуги маляра:
- покраска стен и потолков (можно отдельно)
- шпаклевка и выравнивание поверхностей
- поклейка обоев (выполняется как отдельная услуга)
Работаю качественно и быстро, опыт более 5 лет.","[106, 107, 108]",[106],True,bullets_mixed,train
3799,107,Малярные работы,"Выполняю:
- малярные работы под ключ
- поклейка обоев в комнатах (можно заказать отдельно)
- подготовка стен под покраску
Работаю по договору, возможен безналичный расчет.","[106, 107]",[106],True,bullets_mixed,train
3800,107,Малярные работы,"Услуги маляра:
- покраска стен, потолков, оконных рам
- поклейка обоев (возможен отдельный заказ)
- штукатурные работы по необходимости
Гарантия на все виды работ, работаю без посредников.","[106, 107, 108]",[106],True,bullets_mixed,test
3801,105,Укладка плитки,"Профессиональная укладка плитки на пол и стены. Возможен отдельный монтаж гипсокартонных конструкций. Работаем быстро и качественно, предоставляем гарантию.","[105, 110]",[110],True,multi_service_split,train
3802,105,Укладка плитки,Укладка плитки в ванной и на кухне. По желанию клиента можем выполнить штукатурные работы отдельно. Опыт работы более 5 лет.,"[105, 108]",[108],True,multi_service_split,val
3803,105,Укладка плитки,Качественная укладка плитки любых размеров. Также предлагаем услуги по поклейке обоев как отдельный заказ. Звоните для обсуждения деталей.,"[105, 106]",[106],True,multi_service_split,test
3804,105,Укладка плитки,"Укладка плитки в коридоре, ванной и на балконе. Возможен отдельный монтаж напольных покрытий. Работаем без выходных.","[105, 109]",[109],True,multi_service_split,train
3805,105,Укладка плитки,Укладка керамической плитки и керамогранита. По желанию заказчика можем выполнить штукатурные работы или монтаж напольных покрытий отдельно. Звоните для обсуждения деталей.,"[105, 108, 109]","[108, 109]",True,multi_service_split,test
3806,105,Укладка плитки,"Профессиональная укладка плитки и керамогранита. Возможен отдельный монтаж напольных покрытий или штукатурные работы по согласованию. Работаем быстро и качественно, гарантия на все виды работ.","[105, 109, 108]","[109, 108]",True,multi_service_split,train
3807,110,Гипсокартон,"Изготовление арок и перегородок из гипсокартона любой сложности. Выполняю работы под ключ, включая шпаклевку и покраску. Опыт работы более 10 лет. Выезд на замер бесплатный.",[110],[],False,single_direct,train
3808,108,Штукатурные работы,"Выполняем штукатурные работы любой сложности: выравнивание стен, потолков, декоративная штукатурка. Также предлагаем поклейку обоев и малярные работы под ключ. Работаем быстро и качественно, с гарантией.","[106, 107, 108]",[],False,multi_service_no_split,train
3809,108,Штукатурные работы,"Профессиональная штукатурка стен и потолков в квартирах и домах. Возможен комплексный ремонт с укладкой плитки и монтажом гипсокартона. Опыт более 5 лет, работаем по всей Москве и области.","[105, 108, 110]",[],False,multi_service_no_split,val
3810,108,Штукатурные работы,"Штукатурка стен под покраску или обои, выравнивание поверхностей. Дополнительно выполняем электромонтажные работы и укладку напольных покрытий. Звоните для консультации и выезда мастера.","[103, 108, 109]",[],False,multi_service_no_split,test
3811,108,Штукатурные работы,"Качественная штукатурка стен и потолков в новостройках и вторичном жилье. Также предлагаем услуги по монтажу натяжных потолков и сантехнические работы. Работаем без посредников, цены ниже рынка.","[102, 104, 108]",[],False,multi_service_no_split,train
3812,108,Штукатурные работы,"Выполняем штукатурные работы любой сложности: выравнивание стен, потолков, декоративная штукатурка. Также предлагаем услуги по поклейке обоев и малярным работам. Работаем быстро и качественно, с гарантией на все виды работ.","[106, 107, 108]",[],False,multi_service_no_split,train
3813,111,Демонтажные работы,"Срочно демонтирую старые перегородки, вывоз мусора включён. Пишите в лс.",[111],[],False,noisy_short,train
3814,111,Демонтажные работы,"Удалю старую стяжку, вывезу строительный мусор. Цена договорная.",[111],[],False,noisy_short,test
3815,111,Демонтажные работы,Демонтаж ванны и раковины быстро и аккуратно. Обращайтесь в личку.,[111],[],False,noisy_short,val
3816,111,Демонтажные работы,"Сломаю старые двери и окна, вывезу за собой. Пишите, обсудим цену.",[111],[],False,noisy_short,train
3817,103,Электрика,Выполню электромонтажные работы любой сложности. Также отдельно могу сделать штукатурку стен и поклейку обоев. Все работы выполняются по договору с гарантией.,"[103, 107, 108, 106]","[107, 108, 106]",True,multi_service_split,train
3818,103,Электрика,"Установка и замена электропроводки, монтаж розеток и выключателей. По желанию заказчика могу выполнить укладку плитки и монтаж гипсокартонных конструкций отдельно.","[103, 105, 110]","[105, 110]",True,multi_service_split,val
3819,103,Электрика,Черновые и чистовые электромонтажные работы. Дополнительно предлагаю услуги по укладке напольных покрытий и демонтажу старых конструкций. Каждая услуга выполняется отдельно.,"[103, 109, 111]","[109, 111]",True,multi_service_split,test
3820,103,Электрика,"Монтаж электрики под ключ, а также отдельно могу выполнить малярные работы и поклейку обоев. Работаю быстро и качественно, возможен выезд на замер.","[103, 106, 107]","[106, 107]",True,multi_service_split,train
3821,103,Электрика,"Выполняю замену электропроводки, установку розеток и выключателей. По желанию заказчика могу отдельно провести штукатурные работы или поклеить обои. Работаю быстро и качественно, возможен выезд в день обращения.","[103, 106, 108]","[106, 108]",True,multi_service_split,train
3822,106,Поклейка обоев,Профессиональная поклейка обоев в квартире или доме. Также выполняю штукатурные работы под ключ. Качественно и в срок.,"[106, 108]",[],False,multi_service_no_split,train
3823,106,Поклейка обоев,"Поклейка обоев любых типов, включая флизелиновые и виниловые. Дополнительно предлагаю малярные работы для идеального результата.","[106, 107]",[],False,multi_service_no_split,val
3824,106,Поклейка обоев,Комплексный подход: поклейка обоев с предварительной подготовкой стен. Возможна укладка плитки в ванной или на кухне.,"[105, 106]",[],False,multi_service_no_split,train
3825,106,Поклейка обоев,Поклейка обоев в комнатах и коридорах. Также занимаюсь установкой гипсокартонных конструкций и перегородок.,"[106, 110]",[],False,multi_service_no_split,test
3826,106,Поклейка обоев,"Качественная поклейка обоев в комнатах и коридоре. Также выполняю штукатурные работы под ключ. Работаю без посредников, гарантия на все виды услуг.","[106, 108]",[],False,multi_service_no_split,train
3827,106,Поклейка обоев,"Поклейка обоев любых типов, включая флизелиновые и виниловые. Дополнительно предлагаю услуги по укладке ламината и паркетной доски. Быстро, чисто, профессионально.","[106, 109]",[],False,multi_service_no_split,val
3828,106,Поклейка обоев,Поклейка обоев в квартире или доме. В комплексе могу выполнить малярные работы и подготовку стен под покраску. Опыт работы более 5 лет.,"[106, 107]",[],False,multi_service_no_split,test
3829,103,Электрика,"Установка и замена розеток, выключателей, автоматов в квартире. Работаю без выходных, возможен выезд в день обращения. Опыт более 7 лет.",[103],[],False,single_direct,train
3830,101,Ремонт квартир и домов под ключ,Выполню комплексный ремонт квартиры под ключ в новостройке. Работаю с материалами заказчика или закупаю сам. Гарантия на все виды работ. Звоните для обсуждения деталей.,[101],[],False,single_direct,train
3831,101,Ремонт квартир и домов под ключ,"Качественный ремонт квартиры под ключ в Москве и области. Бригада профессионалов с опытом более 8 лет. Составляем смету, работаем по договору. Есть портфолио выполненных объектов.",[101],[],False,single_direct,test
3832,101,Ремонт квартир и домов под ключ,"Ремонт квартиры под ключ с нуля до чистовой отделки. Работаю быстро и качественно, возможна поэтапная оплата. Опыт работы 10 лет. Предоставляю фотоотчеты на каждом этапе.",[101],[],False,single_direct,val
3833,107,Малярные работы,Выполняем покраску стен и потолков. По желанию клиента можем отдельно поклеить обои или установить гипсокартонные конструкции. Работаем быстро и качественно.,"[106, 107, 110]","[106, 110]",True,multi_service_split,train
3834,107,Малярные работы,Профессиональная покраска помещений. Также предлагаем услуги по штукатурке стен и укладке плитки отдельно. Гарантия на все виды работ.,"[105, 107, 108]","[105, 108]",True,multi_service_split,val
3835,107,Малярные работы,Покраска квартир и офисов. По запросу выполняем монтаж гипсокартона и укладку напольных покрытий как отдельные услуги. Опыт более 5 лет.,"[107, 109, 110]","[109, 110]",True,multi_service_split,test
3836,107,Малярные работы,Качественная покраска любых поверхностей. При необходимости можем отдельно поклеить обои или выполнить штукатурные работы. Работаем без выходных.,"[106, 107, 108]","[106, 108]",True,multi_service_split,train
3837,102,Сантехника,Замена труб и установка смесителей в квартире. Работаю с материалами заказчика или предоставлю свои. Гарантия на все виды работ. Звоните в любое время.,[102],[],False,single_direct,train
3838,109,Напольные покрытия,Стяжка пола и укладка плитки на пол. Работаем без предоплаты.,"[109, 105]",[],False,noisy_short,test
3839,109,Напольные покрытия,Монтаж линолеума и ковролина. Выезд в день обращения.,[109],[],False,noisy_short,val
3840,109,Напольные покрытия,"Укладка пола под ключ: ламинат, плитка, паркет. Гарантия на работы.","[109, 105]",[],False,noisy_short,train
3841,109,Напольные покрытия,"Укладка ламината и паркетной доски, быстро и качественно. Звоните!",[109],[],False,noisy_short,train
3842,109,Напольные покрытия,"Стяжка пола / укладка плитки на пол, выезд бесплатно","[109, 105]",[],False,noisy_short,test
3843,103,Электрика,"Предлагаю услуги электрика:
- монтаж и замена электропроводки
- установка розеток и выключателей (можно отдельно)
• штукатурка стен под электрику
- укладка ламината как самостоятельная услуга
Опыт работы 10 лет, гарантия на работы.","[103, 108, 109]","[108, 109]",True,bullets_mixed,train
3844,103,Электрика,"Выполняю электромонтажные работы:
- подключение бытовой техники
- монтаж освещения (люстры, точечные светильники)
• поклейка обоев после электрики
- укладка плитки в ванной (можно отдельно)
Работаю аккуратно, без предоплаты.","[103, 106, 105]","[106, 105]",True,bullets_mixed,val
3845,103,Электрика,"Услуги электрика:
- замена автоматов и УЗО
- монтаж теплого пола (электрического)
- штукатурные работы под электрику
- демонтаж старых покрытий (отдельная услуга)
Бригада с лицензией, работаем по договору.","[103, 108, 111]",[111],True,bullets_mixed,test
3846,103,Электрика,"Предлагаю:
- диагностика и ремонт электропроводки
- установка счетчиков электроэнергии
- монтаж гипсокартонных конструкций (под электрику)
- малярные работы после электрики
Опыт 8 лет, работаю быстро и качественно.","[103, 110, 107]",[],False,bullets_mixed,train
3847,111,Демонтажные работы,"Предлагаю услуги:
- демонтаж старых перегородок и стен
- снятие напольных покрытий (ламинат, паркет, плитка)
- поклейка обоев как отдельная услуга
- штукатурные работы под ключ или по этапам
Опыт более 10 лет, работаю без выходных.","[106, 108, 109, 111]","[106, 109]",True,bullets_mixed,train
3848,111,Демонтажные работы,"Выполняю:
- демонтаж сантехники и электропроводки
- вывоз строительного мусора
- малярные работы (покраска стен, потолков)
- укладка плитки по желанию заказчика
Гарантия на все виды работ, цены договорные.","[102, 103, 105, 107, 111]","[105, 107]",True,bullets_mixed,test
3849,111,Демонтажные работы,"Осуществляю:
- демонтаж гипсокартонных конструкций
- снятие старых обоев
- штукатурка стен и потолков
Работаю быстро и аккуратно, возможен выезд в день обращения.","[106, 108, 110, 111]",[],False,bullets_mixed,val
3850,111,Демонтажные работы,"Предлагаю:
- демонтаж перекрытий и перегородок
- укладка плитки как отдельная услуга
- покраска помещений (стены, потолки, двери)
- вывоз мусора включен в стоимость
Опыт работы 12 лет, работаю по всей Москве и области.","[105, 107, 111]","[105, 107]",True,bullets_mixed,train
3851,104,Натяжные потолки,"Установка натяжных потолков в квартирах и офисах. Работаем с материалами высокого качества, гарантия 5 лет. Быстро и аккуратно выполним заказ любой сложности. Звоните для консультации.",[104],[],False,single_direct,train
3852,109,Напольные покрытия,"Профессиональная укладка ламината, паркета и линолеума. Выполняем подготовку основания, включая стяжку и выравнивание. Работаем с материалами любых производителей. Гарантия на все виды работ.",[109],[],False,multi_service_no_split,train
3853,109,Напольные покрытия,"Укладка напольных покрытий под ключ: ламинат, плитка, паркетная доска. Включаем демонтаж старого покрытия и подготовку поверхности. Быстро, качественно, с гарантией.","[105, 109, 111]",[],False,multi_service_no_split,train
3854,109,Напольные покрытия,"Укладка ковролина, виниловой плитки и других современных напольных покрытий. Выполняем работы в квартирах и офисах. Соблюдаем сроки и технологии. Звоните для консультации.",[109],[],False,multi_service_no_split,test
3855,109,Напольные покрытия,"Комплексные работы по устройству полов: стяжка, утепление, укладка плитки или ламината. Работаем по дизайн-проектам. Опыт более 5 лет. Оставляйте заявку.","[105, 109]",[],False,multi_service_no_split,val
3856,106,Поклейка обоев,"Предлагаю услуги:
- поклейка обоев любых типов (виниловые, флизелиновые, бумажные)
- шпатлёвка стен под поклейку отдельно
- установка розеток и выключателей по желанию
Работаю аккуратно, без предоплаты.","[103, 106, 108]","[103, 108]",True,bullets_mixed,train
3857,106,Поклейка обоев,"Выполняю:
- поклейка обоев в квартирах и домах
- демонтаж старых обоев (можно отдельно)
- грунтовка стен под обои
- замена сантехники по договорённости
Гарантия на все виды работ.","[102, 106, 111]","[102, 111]",True,bullets_mixed,val
3858,106,Поклейка обоев,"Услуги:
- поклейка обоев с подбором рисунка
- подготовка стен (шпатлёвка, шлифовка)
- монтаж гипсокартонных конструкций отдельно
Работаю быстро, качественно, без посредников.","[106, 108, 110]","[108, 110]",True,bullets_mixed,test
3859,106,Поклейка обоев,"Предлагаю:
- поклейка обоев в комнатах и коридорах
- замена электропроводки по необходимости
- укладка ламината отдельно
Опыт работы 8 лет, работаю по договору.","[103, 106, 109]","[103, 109]",True,bullets_mixed,train
3860,106,Поклейка обоев,"Предлагаю услуги:
- поклейка обоев любых типов (винил, флизелин, бумага)
- шпатлёвка стен под покраску (можно отдельно)
- монтаж розеток и выключателей (возможно выполнение отдельным заказом)
- укладка ламината с подготовкой основания
Работаю аккуратно, с гарантией качества. Цены договорные.","[103, 106, 107, 109]","[103, 107, 109]",True,bullets_mixed,train
3861,101,Ремонт квартир и домов под ключ,"Предлагаю услуги:
- комплексный ремонт квартир и домов под ключ
- поклейка обоев как отдельная услуга
- укладка плитки с гарантией
Работаю быстро и качественно, опыт более 8 лет.","[101, 106, 105]","[106, 105]",True,bullets_mixed,train
3862,101,Ремонт квартир и домов под ключ,"Выполняю:
- ремонт под ключ в новостройках и вторичке
- штукатурные работы можно заказать отдельно
- монтаж гипсокартона с последующей отделкой
Цены договорные, работаю без посредников.","[101, 108, 110]","[108, 110]",True,bullets_mixed,val
3863,101,Ремонт квартир и домов под ключ,"Оказываю услуги:
- капитальный ремонт квартир под ключ
- покраска стен и потолков отдельно
- укладка ламината и паркетной доски
Гарантия на все виды работ, выезд бесплатный.","[101, 107, 109]","[107, 109]",True,bullets_mixed,test
3864,109,Напольные покрытия,"Профессиональная укладка ламината, паркета и линолеума в квартирах и домах. Работаю аккуратно, с гарантией качества. Выезд на замер бесплатный. Звоните в любое время.",[109],[],False,single_direct,train
3865,108,Штукатурные работы,"Предлагаю услуги:
- штукатурка стен и потолков под ключ
- укладка плитки на пол и стены (можно отдельно)
- монтаж гипсокартонных конструкций
Опыт работы 8 лет, гарантия на все виды работ.","[105, 108, 110]","[105, 110]",True,bullets_mixed,train
3866,108,Штукатурные работы,"Выполняем:
• штукатурные работы любой сложности
- поклейка обоев (возможен заказ отдельно)
- малярные работы
Работаем быстро и качественно, выезд мастера бесплатно.","[106, 107, 108]","[106, 107]",True,bullets_mixed,val
3867,108,Штукатурные работы,"Услуги штукатура:
- выравнивание стен и потолков
• укладка напольных покрытий (ламинат, паркет) — отдельно
- монтаж натяжных потолков
Цены договорные, скидки постоянным клиентам.","[104, 108, 109]","[104, 109]",True,bullets_mixed,train
3868,108,Штукатурные работы,"Предлагаю:
- штукатурка стен по маякам
• электромонтажные работы (можно заказать отдельно)
- сантехнические работы
Опыт более 10 лет, работаю без посредников.","[102, 103, 108]","[102, 103]",True,bullets_mixed,test
3869,106,Поклейка обоев,Профессиональная поклейка обоев любых типов. По желанию клиента можем выполнить отдельно монтаж электропроводки или укладку плитки. Работаем быстро и качественно.,"[103, 105, 106]","[103, 105]",True,multi_service_split,train
3870,106,Поклейка обоев,Оклейка стен обоями под ключ. При необходимости отдельно выполняем штукатурные работы или монтаж гипсокартона. Гарантия на все виды работ.,"[106, 108, 110]","[108, 110]",True,multi_service_split,val
3871,106,Поклейка обоев,Поклейка обоев с подготовкой стен. По запросу можем отдельно выполнить сантехнические работы или укладку напольных покрытий. Опыт более 5 лет.,"[102, 106, 109]","[102, 109]",True,multi_service_split,train
3872,106,Поклейка обоев,Качественная поклейка обоев. Также отдельно выполняем малярные работы или демонтаж старых покрытий. Работаем без предоплаты.,"[106, 107, 111]","[107, 111]",True,multi_service_split,test
3873,109,Напольные покрытия,"Профессиональная укладка ламината и паркетной доски. По желанию заказчика отдельно выполняем штукатурные работы. Работаем быстро и качественно, гарантия на все виды услуг.","[108, 109]",[108],True,multi_service_split,train
3874,109,Напольные покрытия,"Укладка напольной плитки и керамогранита. При необходимости можем отдельно выполнить демонтаж старого покрытия или установить систему теплого пола. Цены договорные, звоните или пишите.","[109, 111, 103]","[111, 103]",True,multi_service_split,val
3875,109,Напольные покрытия,Монтаж винилового покрытия и линолеума. По запросу отдельно выполняем электромонтажные работы или установку плинтусов. Оперативно и с гарантией.,"[103, 109]",[103],True,multi_service_split,test
