dataset_name,query,correct_answer,model_answer,judge_score,is_hallucination
tape-multiq.raw,"С какой рекой сливается река, в которую впадает Ульмень?",Оби,"Не уверен, но предположительно это река Обь. Ульмень впадает в реку Чумыш, которая является притоком Оби.",не галлюцинация,0
tape-multiq.raw,"С какой рекой сливается река, в которую впадает Фаэтонка?",Ассы,"Река, в которую впадает Фаэтонка, сливается с рекой Уводь.",галлюцинация,1
tape-multiq.raw,"С какой рекой сливается река, в которую впадает Хайбедияха?",Ямсовей,"Не уверен. Возможно, с рекой Надым, так как Хайбедияха впадает в реку Ныда, которая, в свою очередь, впадает в Надым.",галлюцинация,1
tape-multiq.raw,"С какой рекой сливается река, в которую впадает Хобза?",Кубани,"Река, в которую впадает Хобза, сливается с рекой Псезуапсе.",галлюцинация,1
tape-multiq.raw,"С какой рекой сливается река, в которую впадает Чагва?",Васюгана,Не уверен. Нет достоверных данных о реке Чагва.,не галлюцинация,0
tape-multiq.raw,"С какой рекой сливается река, в которую впадает Чугрим?",Сысола,"Река Чугрим впадает в реку Иня, которая, в свою очередь, сливается с рекой Обь.",галлюцинация,1
tape-multiq.raw,"С какой рекой сливается река, в которую впадает Шереньга?",Северной Двины,"Река Шереньга впадает в реку Вагу, которая, в свою очередь, сливается с Северной Двиной.",не галлюцинация,0
tape-multiq.raw,"С какой рекой сливается река, в которую впадает Эне-Термотъега?",Большой Салым,"Не уверен, так как ""Эне-Термотъега"" не является известной рекой в географических данных. Возможно, это местное или устаревшее название. Уточните, пожалуйста.",галлюцинация,1
tape-multiq.raw,"С какой рекой сливается река, в которую впадает Ярсидейвис?",Печоры,"Не уверен, но, вероятно, с рекой Уса.",галлюцинация,1
tape-multiq.raw,"С какой рекой сливается река, воды которой пополняются за счёт Янгнояйяхи?",Пурпе,"Не уверен. Возможно, это река Пур, так как Янгнояйяха — это река в Ямало-Ненецком автономном округе, которая впадает в реку Пур.",галлюцинация,1
tape-multiq.raw,"С какой рекой сливается река, притоком которой является Алапаиха?",Реж,С рекой Чусовая.,галлюцинация,1
tape-multiq.raw,"С какой рекой сливается река, через которую построен Пикалов мост?",Фонтанку,"Через реку Оредеж, которая впадает в реку Лугу.",галлюцинация,1
tape-multiq.raw,"Уроженцем какого города является режиссёр фильма ""Звук ярости""?",Скрантоне,"Режиссёр фильма ""Звук ярости"" (2021) — Джимми Лайонс. Он уроженец города Нью-Йорк, США.",галлюцинация,1
tape-multiq.raw,"Уроженцем какого города является режиссёр фильма ""Мистер Джонс""?",Карлайле,"Режиссёр фильма ""Мистер Джонс"" Агнешка Холланд родилась в Варшаве, Польша.",галлюцинация,1
tape-multiq.raw,"Что за город является местом рождения режиссёра фильма ""Плотина против Тихого океана""?",Пномпене,"Камбоджа. Точный город не уверен, но, вероятно, Пномпень.",не галлюцинация,0
tape-multiq.raw,"Что за город является местом рождения человека, на котором лежало написание сценария для фильма ""Тёмная сторона желания 2""?",Бомбей,Город: Лос-Анджелес.,галлюцинация,1
tape-multiq.raw,"Что за должность занимает глава государства, ставшего местом смерти Муаза ибн Джабаля?",президентов,"Глава государства, в котором умер Муаз ибн Джабаль, — халиф Язид I ибн Муавия.",не галлюцинация,0
tape-multiq.raw,"Что за должность занимает глава государства, чьим гражданином был Низар Каббани?",президентов,Глава государства — президент (Сирии). Низар Каббани был гражданином Сирии.,не галлюцинация,0
tape-multiq.raw,"Что за законодательный орган работает в городе, где родился Арутюн Минасович Минасян?",городским советом,"Арутюн Минасович Минасян родился в Ереване, Армения. Законодательный орган Еревана — Городской совет (Эребуни), который возглавляется мэром.",не галлюцинация,0
tape-multiq.raw,"Что за законодательный орган работает в городе, где родился Борис Фёдорович Ломов?",Городской думы,"В городе Москве, где родился Борис Фёдорович Ломов, законодательным органом является Московская городская Дума.",не галлюцинация,0
tape-multiq.raw,"Что за законодательный орган работает в городе, где родился Виктор Алексеевич Сафронов?",Городской думы,"Город, где родился Виктор Алексеевич Сафронов — Москва. В Москве законодательным органом является Московская городская Дума.",галлюцинация,1
tape-multiq.raw,"Что за законодательный орган работает в городе, где родился Владимир Михайлович Беляков?",Городской думы,Владимир Михайлович Беляков родился в Москве. В Москве законодательным органом является Московская городская дума.,не галлюцинация,0
tape-multiq.raw,"Что за законодательный орган работает в городе, где родился Мовсес Геворкович Горгисян?",городским советом,"Город: Тбилиси (Грузия).

Законодательный орган: Городской совет Тбилиси (Sakrebulo).",не галлюцинация,0
tape-multiq.raw,"Что за законодательный орган работает в городе, где умер Виктор Николаевич Меркулов?",ереванским городским советом,"В городе Сочи, где умер Виктор Николаевич Меркулов, законодательную власть осуществляет Городское Собрание Сочи — представительный орган местного самоуправления.",галлюцинация,1
tape-multiq.raw,Что за законодательный орган работает в стране гражданства Даршила Сафари?,двухпалатный парламент,Гражданство Даршила Сафари — Иран. Законодательный орган Ирана — **Меджлис** (однопалатный парламент).,галлюцинация,1
tape-multiq.raw,Что за законодательный орган работает в стране гражданства Жоржа Минне?,парламентом,"Законодательный орган в Бельгии (гражданство Жоржа Минне) — **Федеральный парламент**, состоящий из:
- Палаты представителей (нижняя палата)
- Сената (верхняя палата, с 2014 года — частично выборный).

*Источник: Конституция Бельгии.*",не галлюцинация,0
tape-multiq.raw,"Что изучает наука, которой посвятил себя Максимилиан Максимилианович Голлербах?",водоросли,Ботанику.,галлюцинация,1
tape-multiq.raw,"Кто является главой администрации в регионе, где жил Владимир Валерьянович Сержпинский?","Ахметов, Даниал Кенжетаевич",Владимир Валерианович Серпинский жил в Польше (в городе Варшава). Глава администрации (президент) Варшавы на 2024 год — Рафал Тшасковский.,галлюцинация,1
tape-multiq.raw,"Какая губерния раньше была на территории губернии, где умер Дмитрий Петрович Боткин?",Слободско-Украинская губерния,На территории современной **Кемеровской области** (где умер Д.П. Боткин в 1910 году) ранее находилась **Томская губерния** (в её составе до 1925 года).,не галлюцинация,0
tape-multiq.raw,"Что за часть света включает в себя неевропейскую страну, за которую выступал Софьян Буфаль?",Африке,Африка. Софьян Буфаль выступал за сборную Марокко.,не галлюцинация,0
tape-multiq.raw,"Какие уезды входили в губернию, где умер Николай Александрович Ушаков (генерал)?","Волоколамский уезд, Можайский уезд, Верейский уезд, Подольский уезд, Никитский уезд, Серпуховский уезд, Коломенский уезд, Бронницкий уезд, Московский уезд, Воскресенский уезд, Клинский уезд, Дмитровский уезд, Звенигородский уезд, Богородский уезд, Рузский уезд","Генерал-майор Николай Александрович Ушаков умер в 1875 году в Москве. Москва входила в состав Московской губернии. В состав Московской губернии в 1875 году входили следующие уезды: Московский, Богородский, Бронницкий, Верейский, Волоколамский, Дмитровский, Звенигородский, Клинский, Коломенский, Можайский, Подольский, Рузский, Серпуховский, и частично — Сергиевский (в 1890 году переименован в Сергиево-Посадский).",не галлюцинация,0
tape-multiq.raw,"Что изучает наука, которой посвятил себя Джордж Болл?",насекомых,Джордж Болл изучал **мирмекологию** — науку о муравьях.,галлюцинация,1
tape-multiq.raw,"В какую территориальную единицу во время немецкой оккупации включили страну, гражданином которой сейчас является Йозас Ягелавичюс?",рейхскомиссариат Остланд,Йозас Ягелавичюс — гражданин Литвы. Во время немецкой оккупации (1941–1944) Литва входила в состав **рейхскомиссариата Остланд** (официально — *Reichskommissariat Ostland*).,не галлюцинация,0
tape-multiq.raw,"Что было впервые в СССР испытано на территории страны, которую в спорте представлял Михаил Алексеевич Рахманов?",атомной бомбы,В 1949 году в СССР было впервые испытано ядерное оружие (первая советская атомная бомба РДС-1). Михаил Алексеевич Рахманов представлял в спорте Казахскую ССР.,не галлюцинация,0
tape-multiq.raw,"Как называется водоём, питающийся от реки, притоком которой является Пейтанйоки?",озеро Виксинселькя,Озёра Пейтанъярви и Пейтанъярви (верхнее).,галлюцинация,1
tape-multiq.raw,"Какой законодательный орган работает в стране, где умер Джура Камалович Саидов?",Олий Мажлис,"В стране, где умер Джура Камалович Саидов (Узбекистан), законодательным органом является **Олий Мажлис Республики Узбекистан**.",не галлюцинация,0
tape-multiq.raw,"Какое место является наивысшей точкой горной системы, к которой принадлежит Казбек?",Эльбрус,"Гора Шхара (5201 м) — наивысшая точка горной системы Большого Кавказа, к которой принадлежит Казбек (5047 м).",галлюцинация,1
tape-multiq.raw,"В какой лиге играет команда, тренером которой 116 игр был Карлос Майор?",аргентинской Примере,Команда под руководством Карлоса Майора играет в **Примере B Насьональ** (второй по силе дивизион Аргентины).,галлюцинация,1
tape-multiq.raw,"В какой лиге играет команда, тренера которой звали Карел Кольский?",Первой лиге,Команда под руководством Карела Кольского играла в чемпионате Чехословакии. Точное название лиги и команды не уверен.,галлюцинация,1
tape-multiq.raw,"В какую реку впадает река, притоком которой является Большой Реват?",Белой,"Не уверен, но, вероятно, в реку Вахш.",галлюцинация,1
tape-multiq.raw,"Как называется законодательный орган города, где родился Аркадий Николаевич Шевченко?",Горловский городской совет,Законодательный орган города Николаева — Николаевский городской совет.,галлюцинация,1
tape-multiq.raw,"Как называется законодательный орган государства, гражданином которого является Хорхе Кастаньеда?",Двухпалатный Конгресс,"Законодательный орган Мексики — Конгресс Союза (исп. *Congreso de la Unión*), состоящий из Палаты депутатов и Сената. Хорхе Кастаньеда — гражданин Мексики.",не галлюцинация,0
tape-multiq.raw,"Как называется законодательный орган города, где умер Сурен Григорьевич Петросян?",ереванским городским советом,Законодательный орган города Москвы — Московская городская Дума.,галлюцинация,1
tape-multiq.raw,"Как называется законодательный орган государства, гражданином которого является Анзур Хусанович Исмаилов?",Олий Мажлис,Законодательный орган Республики Узбекистан — Олий Мажлис.,не галлюцинация,0
tape-multiq.raw,"Как называется законодательный орган города, где родился Михаил Александрович Иосилевич?",Городской думы Нижнего Новгорода и правительства Нижегородской области,"Законодательный орган города, где родился Михаил Александрович Иосилевич (Москва) — Московская городская дума.",галлюцинация,1
tape-multiq.raw,"Как называется река, питающаяся от реки, притоком которой является Улма?",Топозеро,"Не уверен. Возможно, это река Урледь.",галлюцинация,1
tape-multiq.raw,"Как называется река, питающаяся от реки, притоком которой является Чаномыч?",Охотское море,"Не уверен, так как нет данных о реке Чаномыч. Возможно, это ошибка или опечатка.",не галлюцинация,0
tape-multiq.raw,"Как называется река, питающаяся от реки, притоком которой является Северная Большая?",Вохмы,"Вероятно, это река **Северная Малая** (если предположить симметричное название). Точно не уверен.",галлюцинация,1
tape-multiq.raw,"Как называется река, питающаяся от реки, притоком которой является Барышан?",Уфы,"Возможно, это река Сок (приток Барышана). Точно не уверен.",не галлюцинация,0
tape-multiq.raw,"Как называется река, питающаяся от реки, притоком которой является Портынпеу?",Оби,"Не уверен, но, вероятно, это **река Портынпеу**.",галлюцинация,1
tape-multiq.raw,"Как называется река, питающаяся от реки, притоком которой является Варма?",Оки,"Не уверен, так как не указано, к какой реке относится приток Варма. Возможно, имеется в виду река **Варма**, протекающая в Эстонии и впадающая в реку **Пярну**. Если это так, то река, питающаяся от Пярну, — **Нарва** (впадает в Финский залив).",галлюцинация,1
tape-multiq.raw,"Как называется река, питающаяся от реки, притоком которой является Теренка?",Волги,"Не уверен, так как не указано, к какой реке относится Теренка. Возможно, имеется в виду река Урал, так как Теренка является притоком реки Урал. В таком случае, река, питающаяся от Урала, может быть Волга (через Каспийское море).",галлюцинация,1
tape-multiq.raw,Какое гражданство у матери Виктории (кронпринцессы Швеции)?,Швеции,Гражданство: Британское.,галлюцинация,1
tape-multiq.raw,"Какой законодательный орган принимает законы в государстве, гражданином которого является Франсуа Зауи?",Президент обладает законодательной инициативой наряду с двухпалатным парламентом,Франсуа Зауи — гражданин Франции. Законы во Франции принимает **Национальное собрание Франции** (нижняя палата парламента) совместно с **Сенатом** (верхняя палата). Окончательное утверждение принадлежит президенту.,не галлюцинация,0
tape-multiq.raw,"Какой законодательный орган работает в городе, где появилась на свет Карина Степановна Филиппова-Диодорова?",Городской думы Нижнего Новгорода и правительства Нижегородской области,"Не уверен, но предположительно, это Государственная Дума Российской Федерации, так как Карина Степановна Филиппова-Диодорова родилась в Москве.",галлюцинация,1
tape-multiq.raw,"Какая должность была у главы государства в стране, чьим гражданином был Константин Павлович Воскресенский?","Государь, Царь и Великий Князь всея Руси",Глава государства — император (Российская империя). Константин Павлович Воскресенский был гражданином России.,не галлюцинация,0
tape-multiq.raw,"Какой законодательный орган принимает законы в городе, где умер Иван Никандрович Просвирнин?",Мариупольским горсоветом,"Вопрос некорректен: Иван Никандрович Просвирнин не является известной исторической личностью, и информация о его смерти отсутствует в общедоступных источниках. Уточните данные, пожалуйста.",галлюцинация,1
tape-multiq.raw,"Какой законодательный орган работает в городе, где появился на свет Денис Павлович Москвин?",Городской думы Нижнего Новгорода и правительства Нижегородской области,"Город, где родился Денис Павлович Москвин, — Москва. Законодательный орган Москвы — Московская городская дума.

*Уверен.*",галлюцинация,1
tape-multiq.raw,Какой язык был родным для отца Изабеллы де Вильены?,испанском языке,Каталанский.,галлюцинация,1
tape-multiq.raw,"Кто является главой администрации в городе, где родился Александр Сергеевич Бакулевский?",Евгений Васильевич Маслов,"Главой администрации города, где родился Александр Сергеевич Пушкин (Москва), является **Сергей Собянин** (по состоянию на 2024 год).",галлюцинация,1
tape-multiq.raw,"Кто является главой администрации в городе, где родился Евгений Валерьевич Константинов?",И. Р. Метшин,"Главой администрации города, где родился Евгений Валерьевич Константинов (г. Ярославль), является Владимир Анатольевич Волков (по состоянию на 2024 год).",не галлюцинация,0
tape-multiq.raw,"Кто является главой администрации в городе, где родилась Екатерина Николаевна Максимова?",И. Р. Метшин,"Главой администрации города Ливны (Орловская область, где родилась Екатерина Максимова) является **Александр Козлов** (по состоянию на 2024 год).",галлюцинация,1
tape-multiq.raw,"Какую должность занимает глава государства в стране, гражданином которой был Мехди Толути?",Высший руководитель,Глава государства — Верховный лидер (Рахбар). Не уверен.,не галлюцинация,0
tape-multiq.raw,"Какой законодательный орган работает в городе, где умер Согомон Саакович Таронци?",ереванским городским советом,"Не уверен, но предположительно это Ереванский городской совет (Ереванская городская дума).",не галлюцинация,0
tape-multiq.raw,"Какую должность занимает глава государства в стране, гражданином которой был Араш Борхани?",Высший руководитель,Глава государства — президент (Иран).,галлюцинация,1
tape-multiq.raw,"Кто является главой администрации в городе, где родился Александр Владимирович Турбанов?",Евгению Тефтелеву,Александр Владимирович Турбанов родился в городе **Ижевск** (Удмуртская Республика). Главой администрации Ижевска является **Олег Николаевич Бекмеметьев** (на 2024 год).,галлюцинация,1
tape-multiq.raw,"В какой лиге играет команда, за тренировки которой отвечает Йоан Андоне?",Лиги чемпионов,"Йоан Андоне тренирует команду ""Динамо"" (Бухарест), которая играет в Лиге I (высший дивизион чемпионата Румынии по футболу).",галлюцинация,1
tape-multiq.raw,"В какой лиге выступает команда, которую тренирует Джим Монтгомери?",НХЛ,"Не уверен. Пожалуйста, уточните, о какой команде идет речь (например, название команды или вид спорта).",не галлюцинация,0
tape-multiq.raw,"Где скончался создатель сценария к фильму ""Прикосновение дзена""?",Тайбэе,"Создатель сценария к фильму ""Прикосновение дзена"" (1975) — Ясудзиро Цуцуми — скончался в Токио, Япония, в 1986 году.",галлюцинация,1
tape-multiq.raw,Где родилась сестра Дины Алексеевны Авериной?,Заволжье,"Не уверен. Возможно, в Москве, как и сама Дина Алексеевна Аверина.",галлюцинация,1
tape-multiq.raw,"В какой лиге играет команда, тренера которой зовут Сильвен Легвински?",Премьер-лиге,"Не уверен. Возможно, в низших лигах Франции или Бельгии.",галлюцинация,1
tape-multiq.raw,"Кто является главой администрации в городе, где родился Тенгиз Сулейманович Хахва?",Лаша Комахидзе,"Главой администрации города Зугдиди (Грузия), где родился Тенгиз Сулейманович Хахва, является **Андро Кварацхелия** (по состоянию на 2024 год).",галлюцинация,1
tape-multiq.raw,На территории какой административно-территориальной единицы находится город рождения Финна Лемке?,Вольный ганзейский город Бремен,"Город Мозырь, Гомельская область, Республика Беларусь.",галлюцинация,1
tape-multiq.raw,"С какой рекой сливается река, в которую впадает Визеньга?",Мезень,"Визеньга впадает в реку Кулой, которая впадает в Белое море. Таким образом, река, в которую впадает Визеньга, не сливается с другими реками, так как она сама является притоком.",галлюцинация,1
tape-multiq.raw,"С какой рекой сливается река, в которую впадает Большой Аранец?",Печорскую губу Печорского моря,"Река, в которую впадает Большой Аранец, сливается с рекой Вымь.",не галлюцинация,0
tape-multiq.raw,"С какой рекой сливается река, в которую впадает Чиралма?",Майданталом,"Река Чиралма впадает в реку Пскем, которая затем сливается с рекой Чаткал. Чаткал, в свою очередь, впадает в реку Чирчик. Таким образом, Чиралма косвенно связана с рекой Чирчик.",не галлюцинация,0
tape-multiq.raw,"С какой рекой сливается река, в которую впадает Судиловка?",Припять,"Река Судиловка впадает в Малую Кокшагу, которая, в свою очередь, впадает в Волгу. Таким образом, Судиловка через Малую Кокшагу сливается с Волгой.",галлюцинация,1
tape-multiq.raw,"Что за страной раньше было государство, гражданином которого являлся Георгий Писида?",Римской империи,Византийская империя.,галлюцинация,1
tape-multiq.raw,"Что изучает наука, которой посвятил себя Василий Фёдорович Болдырев?",насекомых,"Василий Фёдорович Болдырев посвятил себя **палеонтологии** — науке, изучающей ископаемые остатки древних организмов и их эволюцию.",галлюцинация,1
tape-multiq.raw,"Что за законодательный орган работает в стране гражданства Чарльза Брэндона, 1-го герцога Саффолка?",парламента,Парламент Англии (до 1707 года).,не галлюцинация,0
tape-multiq.raw,"Что за орган принимает законы в государстве, гражданином которого является Закир Хусейн (музыкант)?",двухпалатный парламент,Парламент Великобритании (Палата общин и Палата лордов).,галлюцинация,1
tape-multiq.raw,"Что раньше занимало территорию города, в котором закончил свои дни Максимилиан Вюртембергский?","в 100 м к востоку от стен более позднего римского лагеря были найдены кельтские могилы, предметы которых были датированы 400 годом до н. э",Территорию города **Петергоф** (где скончался Максимилиан Вюртембергский в 1882 году) ранее занимали **шведские укрепления** и **рыбацкая деревня** (до основания Петергофа в 1705 году Петром I).,галлюцинация,1
tape-multiq.raw,"Что раньше находилось на территории губернии, где умер Сергей Фёдорович Морошкин?","В 1765—1780 годы существовала Слободско-Украинская губерния, в период с 1780 по 1796 год — Харьковское наместничество, затем, до 1835 года — вновь Слободско-Украинская губерния","На территории губернии, где умер Сергей Фёдорович Морошкин (Владимирской губернии), ранее находились земли Владимиро-Суздальского княжества.",не галлюцинация,0
tape-multiq.raw,"Что раньше занимало территорию города, где умер Франц Рёстель?",крепости Кастра Регина,"Территорию города, где умер Франц Рёстель (Дрезден), раньше занимали болота и леса.",галлюцинация,1
tape-multiq.raw,"Что изучает наука, которой посвятил себя Константин Петрович Сапожков?",доброкачественные и злокачественные опухоли,"Наука, которой посвятил себя Константин Петрович Сапожков, — **акустика**.",галлюцинация,1
tape-multiq.raw,"Что изучает наука, которой посвятил себя Владимир Моисеевич Смирин?",представителях царства животных,"Наука, которой посвятил себя Владимир Моисеевич Смирин, — **палеонтология** (изучение ископаемых животных и растений).",не галлюцинация,0
tape-multiq.raw,"Что изучает наука, которой посвятил себя Александр фон Нордман?",представителях царства животных,"Александр фон Нордман изучал естественные науки, в частности, ботанику и зоологию.",не галлюцинация,0
tape-multiq.raw,"Что изучает наука, которой посвятил себя Александр Александрович Яхонтов?",насекомых,"Александр Александрович Яхонтов посвятил себя **орнитологии** — науке, изучающей птиц.",галлюцинация,1
tape-multiq.raw,"Что за часть света включает в себя страну, от которой выступал Джефферсон Монтеро?",Америки,"Европа. Джефферсон Монтеро выступал за сборную Эквадора, которая расположена в Южной Америке.",галлюцинация,1
tape-multiq.raw,"Что за страной раньше было государство, гражданином которого являлся Юлиан Аргентарий?",Римской империи,"Возможно, государство Византийская империя (современная Турция), но точно не уверен.",галлюцинация,1
tape-multiq.raw,"Что за страной раньше было государство, гражданином которого являлся Феофан Грек?",Римской империи,Византийская империя.,не галлюцинация,0
tape-multiq.raw,"Что за страной раньше было государство, гражданином которого являлся Иоанн Каминиата?",Римской империи,"Государство, гражданином которого был Иоанн Каминиата, находилось на территории современной **Греции** (вероятно, в городе **Фессалоники**). Оно входило в состав **Византийской империи**.",галлюцинация,1
tape-multiq.raw,"Что за орган принимает законы в государстве, гражданином которого является Шарль Бельгийский?",королём,"Парламент Бельгии (Федеральный парламент, состоящий из Палаты представителей и Сената).",не галлюцинация,0
tape-multiq.raw,"Что за место является наивысшей точкой горного хребта, к которому принадлежит Саур-Могила?",Могила Мечетная,"Наивысшая точка горного хребта, к которому принадлежит Саур-Могила, — гора **Могила-Мечетная** (672 м).",не галлюцинация,0
tape-multiq.raw,"Что за место является наивысшей точкой гор, среди которых расположены Кардамоновы горы?",Анай-Муди,Наивысшая точка Кардамоновых гор — гора **Тхадианден** (1745 м). Она расположена в Индии (штат Керала).,галлюцинация,1
tape-multiq.raw,Что за законодательный орган работает в стране гражданства Франсуа Крепэна?,королём,Франсуа Крепэн — гражданин Франции. Законодательный орган Франции — **Национальное собрание** (нижняя палата парламента) и **Сенат** (верхняя палата).,не галлюцинация,0
tape-multiq.raw,Что за законодательный орган работает в стране гражданства Франсуа Вейергана?,королём,"Франсуа Вейерган — бельгийский писатель, гражданин Бельгии.

Законодательный орган Бельгии — **Федеральный парламент**, состоящий из:
1. **Палаты представителей** (нижняя палата, 150 депутатов).
2. **Сената** (верхняя палата, 60 депутатов).

*Не уверен, что это исчерпывающий ответ, так как у Бельгии также есть региональные парламенты.*",не галлюцинация,0
tape-multiq.raw,Что за законодательный орган работает в стране гражданства Фархода Фахритдиновича Таджиева?,Олий Мажлис,"Законодательный орган в Таджикистане — **Маджлиси Оли (Высшее собрание)**. Оно состоит из двух палат: **Представительного собрания (Маджлиси намояндагон)** и **Национального совета (Маджлиси милли)**.

*Примечание: Не уверен, что Фарход Таджиев (если это тот же человек) является гражданином Таджикистана, но это наиболее вероятный вариант.*",не галлюцинация,0
tape-multiq.raw,Что за законодательный орган работает в стране гражданства Одила Алимжановича Ахмедова?,Олий Мажлис Республики Узбекистан,Государственный совет Республики Узбекистан.,галлюцинация,1
tape-multiq.raw,Что за законодательный орган работает в стране гражданства Армана Мейбома?,королём,"Германия имеет двухпалатный законодательный орган — **Федеральное собрание (Bundesversammlung)**, состоящее из:

1. **Бундестага** (нижняя палата, избирается народом).
2. **Бундесрата** (верхняя палата, представители федеральных земель).

*Не уверен, что это именно то, что спрашивается, так как страна гражданства Армана Мейбома не указана.*",галлюцинация,1
tape-multiq.raw,"Что за законодательный орган работает в городе, где умер Степан Владимирович Судейко?",Горловский городской совет,"Город, где умер Степан Владимирович Судейко, — Москва. Законодательный орган Москвы — Московская городская Дума.",галлюцинация,1
tape-multiq.raw,"Что за законодательный орган работает в городе, где родился Юрий Анатольевич Коровянский?",Горловский городской совет,"Город, где родился Юрий Анатольевич Коровянский — **Краснодар**.

Законодательный орган Краснодара — **Краснодарская городская Дума** (представительный орган местного самоуправления).

*Не уверен, если в вопросе подразумевался другой город.*",галлюцинация,1
tape-multiq.raw,"Что за законодательный орган работает в городе, где родился Юрий Александрович Паркаев?",Городской думы Нижнего Новгорода и правительства Нижегородской области,"Город, где родился Юрий Александрович Паркаев, — Наро-Фоминск (Московская область). В Наро-Фоминске законодательным органом является **Совет депутатов Наро-Фоминского городского округа**.",галлюцинация,1
